"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Lento in Avanti (Manubrio)",,"",0,"failure",8,12,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Lento in Avanti (Manubrio)",,"",1,"failure",8,7,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Lento in Avanti (Manubrio)",,"",2,"failure",8,6,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Alzata Frontale (Manubrio)",,"",0,"failure",4,9,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Alzata Frontale (Manubrio)",,"",1,"failure",4,10,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Bicipiti Martello (Manubrio)",0,"",0,"failure",6,9,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Bicipiti Martello (Manubrio)",0,"",1,"failure",6,8,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Bicipiti Martello (Manubrio)",0,"",2,"failure",6,7,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Pushdown Tricipiti",0,"",0,"failure",12.5,12,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Pushdown Tricipiti",0,"",1,"failure",12.5,9,,0,
"Full body","1 mar 2026, 11:52","1 mar 2026, 13:32","","Pushdown Tricipiti",0,"",2,"failure",12.5,6,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Lat Pulldown (Macchina)",,"",0,"failure",35,8,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Lat Pulldown (Macchina)",,"",1,"failure",35,8,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Lat Pulldown (Macchina)",,"",2,"failure",35,6,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Lat Pulldown (Macchina)",,"",0,"failure",30,8,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Lat Pulldown (Macchina)",,"",1,"failure",30,8,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Rematore al Cavo da Seduto",,"",0,"failure",20,8,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Rematore al Cavo da Seduto",,"",1,"failure",15,9,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Rematore al Cavo da Seduto",,"",2,"failure",15,9,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Face Pull",,"",0,"failure",15,7,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Face Pull",,"",1,"failure",12.5,12,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Curl Bicipiti (Manubrio)",,"",0,"failure",6,6,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Curl Bicipiti (Manubrio)",,"",1,"failure",6,5,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Curl Bicipiti (Manubrio)",,"",2,"failure",6,5,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Bayesian curl",,"",0,"failure",2.5,9,,0,
"Pull","24 feb 2026, 18:37","24 feb 2026, 19:23","","Bayesian curl",,"",1,"failure",2.5,8,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Chest Press (Macchina)",,"",0,"failure",30,6,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Chest Press (Macchina)",,"",1,"failure",25,6,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Chest Press (Macchina)",,"",2,"failure",25,6,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Panca Inclinata (Manubrio)",,"",0,"failure",8,10,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Panca Inclinata (Manubrio)",,"",1,"failure",8,8,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Lento in Avanti (Manubrio)",,"",0,"failure",8,6,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Lento in Avanti (Manubrio)",,"",1,"failure",8,6,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Lento in Avanti (Manubrio)",,"",2,"failure",8,6,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Aperture Laterali (Manubrio)",,"",0,"failure",5,10,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Aperture Laterali (Manubrio)",,"",1,"failure",5,10,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Pushdown Tricipiti",,"",0,"failure",10,12,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Pushdown Tricipiti",,"",1,"failure",7.5,6,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Pushdown Tricipiti",,"",2,"failure",7.5,6,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Crunch (Macchina)",,"",0,"failure",40,12,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Crunch (Macchina)",,"",1,"failure",40,10,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Crunch (Macchina)",,"",2,"failure",40,7,,0,
"Push","23 feb 2026, 18:46","23 feb 2026, 19:37","","Tapis Roulant",,"",0,"normal",,0,1,600,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Estensione Polpacci (Macchina)",,"",0,"failure",60,15,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Estensione Polpacci (Macchina)",,"",1,"failure",60,15,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Estensione Polpacci (Macchina)",,"",2,"failure",60,15,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Hip Thrust (Machine)",,"",0,"failure",30,8,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Hip Thrust (Machine)",,"",1,"failure",30,10,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Hip Thrust (Machine)",,"",2,"failure",30,8,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Affondi (Manubrio)",,"",0,"normal",8,12,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Affondi (Manubrio)",,"",1,"normal",8,12,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Stacco da Terra (Bilanciere)",,"",0,"failure",32.5,7,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Stacco da Terra (Bilanciere)",,"",1,"failure",35,7,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Stacco da Terra (Bilanciere)",,"",2,"failure",32.5,7,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Leg Press Orizzontale (Macchina)",,"",0,"failure",50,12,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Leg Press Orizzontale (Macchina)",,"",1,"failure",60,12,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Leg Curl Seduto (Macchina)",,"",0,"failure",30,10,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Leg Curl Seduto (Macchina)",,"",1,"failure",30,9,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Back Extension (Macchina)",,"",0,"failure",25,12,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Back Extension (Macchina)",,"",1,"failure",30,6,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Back Extension (Macchina)",,"",2,"failure",30,6,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Abduzione Anche (Macchina)",,"",0,"failure",80,11,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Abduzione Anche (Macchina)",,"",1,"failure",80,10,,0,
"Leg","22 feb 2026, 10:43","22 feb 2026, 11:58","","Abduzione Anche (Macchina)",,"",2,"failure",80,10,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Lat Pulldown (Macchina)",,"",0,"failure",35,8,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Lat Pulldown (Macchina)",,"",1,"failure",35,6,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Lat Pulldown (Macchina)",,"",2,"failure",35,5,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Lat Pulldown (Macchina)",,"",0,"failure",30,8,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Lat Pulldown (Macchina)",,"",1,"failure",30,8,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Rematore al Cavo da Seduto",,"",0,"failure",20,9,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Rematore al Cavo da Seduto",,"",1,"failure",20,7,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Rematore al Cavo da Seduto",,"",2,"failure",20,7,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Face Pull",,"",0,"failure",15,7,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Face Pull",,"",1,"failure",15,7,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Curl Bicipiti (Manubrio)",,"",0,"failure",6,5,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Curl Bicipiti (Manubrio)",,"",1,"failure",6,4,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Curl Bicipiti (Manubrio)",,"",2,"failure",6,4,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Bayesian curl",,"",0,"failure",2.5,6,,0,
"Pull","21 feb 2026, 16:06","21 feb 2026, 16:51","","Bayesian curl",,"",1,"failure",2.5,6,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Chest Press (Macchina)",,"",0,"failure",25,6,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Chest Press (Macchina)",,"",1,"failure",25,6,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Chest Press (Macchina)",,"",2,"failure",25,5,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Panca Inclinata (Manubrio)",,"",0,"failure",10,6,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Panca Inclinata (Manubrio)",,"",1,"failure",10,4,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Lento in Avanti (Manubrio)",,"",0,"failure",8,6,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Lento in Avanti (Manubrio)",,"",1,"failure",8,5,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Lento in Avanti (Manubrio)",,"",2,"failure",8,5,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Aperture Laterali (Manubrio)",,"",0,"failure",4,12,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Aperture Laterali (Manubrio)",,"",1,"failure",5,6,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Pushdown Tricipiti",,"",0,"failure",12.5,11,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Pushdown Tricipiti",,"",1,"failure",12.5,8,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Pushdown Tricipiti",,"",2,"failure",12.5,6,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Crunch (Macchina)",,"",0,"failure",35,15,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Crunch (Macchina)",,"",1,"failure",40,8,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Crunch (Macchina)",,"",2,"failure",40,8,,0,
"Push","20 feb 2026, 18:57","20 feb 2026, 19:51","","Tapis Roulant",,"",0,"normal",,0,1,600,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Stacco da Terra (Manubrio)",,"",0,"warmup",14,8,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Stacco da Terra (Manubrio)",,"",1,"failure",16,8,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Stacco da Terra (Manubrio)",,"",2,"failure",18,6,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Stacco da Terra (Manubrio)",,"",3,"failure",18,4,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Hip Thrust (macchina)",,"",0,"warmup",25,6,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Hip Thrust (macchina)",,"",1,"normal",30,6,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Hip Thrust (macchina)",,"",2,"normal",30,6,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Hip Thrust (macchina)",,"",3,"normal",30,5,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Leg Press (Macchina)",,"",0,"failure",100,10,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Leg Press (Macchina)",,"",1,"failure",100,8,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Leg Press (Macchina)",,"",2,"failure",100,8,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Abduzione Anche (Macchina)",,"",0,"failure",80,10,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Abduzione Anche (Macchina)",,"",1,"failure",80,10,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Abduzione Anche (Macchina)",,"",2,"failure",80,10,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Calf Press (Macchina)",,"",0,"normal",50,12,,,
"Allenamento serale 🏋️","30 gen 2026, 19:08","30 gen 2026, 20:07","","Calf Press (Macchina)",,"",1,"normal",50,12,,,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Lat Pulldown (Macchina)",,"",0,"failure",35,8,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Lat Pulldown (Macchina)",,"",1,"failure",35,8,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Lat Pulldown (Macchina)",,"",2,"failure",35,5,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Lat Pulldown (Macchina)",,"",0,"failure",30,8,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Lat Pulldown (Macchina)",,"",1,"failure",30,5,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Rematore al Cavo da Seduto",,"",0,"failure",15,11,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Rematore al Cavo da Seduto",,"",1,"failure",15,11,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Rematore al Cavo da Seduto",,"",2,"failure",20,8,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Face Pull",,"",0,"failure",15,9,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Face Pull",,"",1,"failure",15,8,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Curl Bicipiti (Manubrio)",,"",0,"failure",6,6,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Curl Bicipiti (Manubrio)",,"",1,"failure",6,5,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Curl Bicipiti (Manubrio)",,"",2,"failure",6,5,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Bayesian curl",,"",0,"failure",2.5,8,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Bayesian curl",,"",1,"failure",2.5,8,,0,
"Pull","27 gen 2026, 18:27","27 gen 2026, 19:15","","Tapis Roulant",,"",0,"normal",,0,,600,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Chest Press (Macchina)",,"",0,"failure",20,12,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Chest Press (Macchina)",,"",1,"failure",30,5,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Chest Press (Macchina)",,"",2,"failure",30,5,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Panca Inclinata (Manubrio)",,"",0,"failure",10,6,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Panca Inclinata (Manubrio)",,"",1,"failure",10,5,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,6,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Lento in Avanti (Smith Machine)",,"",1,"failure",10,4,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Lento in Avanti (Smith Machine)",,"",2,"failure",7.5,6,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Aperture Laterali (Manubrio)",,"",0,"failure",4,12,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Aperture Laterali (Manubrio)",,"",1,"failure",4,12,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"Q",0,"failure",4,12,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"Q",1,"failure",4,10,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"Q",2,"failure",4,10,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Pushdown Tricipiti",,"",0,"failure",10,12,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Pushdown Tricipiti",,"",1,"failure",10,9,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Crunch (Macchina)",,"",0,"failure",35,15,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Crunch (Macchina)",,"",1,"failure",35,15,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Crunch (Macchina)",,"",2,"failure",35,15,,,
"Push","26 gen 2026, 18:36","26 gen 2026, 19:47","","Tapis Roulant",,"",0,"normal",,,1,600,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Estensione Polpacci (Macchina)",,"",0,"failure",65,10,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Estensione Polpacci (Macchina)",,"",1,"failure",65,9,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Estensione Polpacci (Macchina)",,"",2,"failure",65,9,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Hip Thrust (macchina)",,"",0,"failure",32.5,5,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Hip Thrust (macchina)",,"",1,"failure",32.5,5,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Hip Thrust (macchina)",,"",2,"failure",32.5,5,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Hack Squat (Macchina)",,"",0,"normal",10,6,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Hack Squat (Macchina)",,"",1,"normal",10,6,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Stacco da Terra (Bilanciere)",,"",0,"failure",30,8,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Stacco da Terra (Bilanciere)",,"",1,"failure",35,7,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Stacco da Terra (Bilanciere)",,"",2,"failure",40,6,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Leg Press (Macchina)",,"",0,"failure",100,10,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Leg Press (Macchina)",,"",1,"failure",120,6,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Leg Curl Seduto (Macchina)",,"",0,"failure",35,10,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Leg Curl Seduto (Macchina)",,"",1,"failure",35,7,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Estensione Dorso (Ipertensione con Peso)",,"",0,"failure",8,8,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Estensione Dorso (Ipertensione con Peso)",,"",1,"failure",8,8,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Estensione Dorso (Ipertensione con Peso)",,"",2,"failure",8,7,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Abduzione Anche (Macchina)",,"",0,"failure",70,15,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Abduzione Anche (Macchina)",,"",1,"failure",70,15,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Abduzione Anche (Macchina)",,"",2,"failure",70,15,,0,
"Leg","11 gen 2026, 12:19","11 gen 2026, 13:27","","Tapis Roulant",,"",0,"normal",,0,1,600,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Chest Press (Macchina)",,"",0,"failure",20,9,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Chest Press (Macchina)",,"",1,"failure",20,8,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Chest Press (Macchina)",,"",2,"failure",20,6,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Panca Inclinata (Manubrio)",,"",0,"failure",8,10,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Panca Inclinata (Manubrio)",,"",1,"failure",8,10,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,6,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Lento in Avanti (Smith Machine)",,"",1,"failure",10,6,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Lento in Avanti (Smith Machine)",,"",2,"failure",10,5,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Aperture Laterali (Manubrio)",,"",0,"failure",5,7,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Aperture Laterali (Manubrio)",,"",1,"failure",5,7,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",0,"failure",5,8,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",1,"failure",5,8,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",2,"failure",5,5,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Pushdown Tricipiti",,"",0,"failure",12.5,11,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Pushdown Tricipiti",,"",1,"failure",15,5,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Crunch (Macchina)",,"",0,"failure",35,8,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Crunch (Macchina)",,"",1,"failure",35,8,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Crunch (Macchina)",,"",2,"failure",35,8,,0,
"Push","10 gen 2026, 16:39","10 gen 2026, 17:40","","Tapis Roulant",,"",0,"normal",,0,,1200,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Chest Press (Macchina)",,"",0,"failure",20,8,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Chest Press (Macchina)",,"",1,"failure",20,6,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Chest Press (Macchina)",,"",2,"failure",20,6,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Panca Inclinata (Manubrio)",,"",0,"failure",8,10,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Panca Inclinata (Manubrio)",,"",1,"failure",8,8,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,5,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Lento in Avanti (Smith Machine)",,"",1,"failure",10,5,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Lento in Avanti (Smith Machine)",,"",2,"failure",10,4,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Aperture Laterali (Manubrio)",,"",0,"failure",4,11,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Aperture Laterali (Manubrio)",,"",1,"failure",4,11,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",0,"failure",4,14,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",1,"failure",4,10,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",2,"failure",4,6,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Pushdown Tricipiti",,"",0,"failure",12.5,7,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Pushdown Tricipiti",,"",1,"failure",12.5,7,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Crunch (Macchina)",,"",0,"failure",30,11,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Crunch (Macchina)",,"",1,"failure",30,11,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Crunch (Macchina)",,"",2,"failure",30,11,,0,
"Push","30 dic 2025, 10:44","30 dic 2025, 11:45","","Tapis Roulant",,"",0,"normal",,0,,1200,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Hip Thrust (macchina)",,"",0,"failure",32.5,8,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Hip Thrust (macchina)",,"",1,"failure",32.5,8,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Hip Thrust (macchina)",,"",2,"failure",35,7,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Hip Thrust (macchina)",,"",3,"failure",35,6,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Stacco da Terra (Manubrio)",,"",0,"failure",16,8,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Stacco da Terra (Manubrio)",,"",1,"failure",16,8,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Stacco da Terra (Manubrio)",,"",2,"failure",16,7,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Stacco da Terra (Manubrio)",,"",3,"failure",16,6,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Leg Press (Macchina)",,"",0,"failure",140,5,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Leg Press (Macchina)",,"",1,"failure",140,5,,0,
"Full body","13 dic 2025, 10:55","13 dic 2025, 12:19","","Abduzione Anche (Macchina)",,"",0,"failure",80,7,,0,
